"sec4dig" "carb_int" "trade_int" "n_install" "emp" "co2" "firm_sec"
"389" 2111 2.61115860939026 46.0416069030762 0.400000005960464 60 9767.2001953125 0.25
"390" 2112 9.97254276275635 25.7305431365967 0.200000002980232 30 4883.60009765625 0.25
"391" 3210 0.696805953979492 81.4904632568359 0.200000002980232 30 4883.60009765625 0.25
"392" 2621 1.66232097148895 56.9910621643066 1 125 2567.5 1
"393" 2742 13.9741306304932 36.0432052612305 1 1250 10700.5 1
"394" 2630 17.4879779815674 28.5615692138672 1 NA 2967.5 1
"395" 2416 3.01733756065369 26.9278507232666 2 2258 2825990.5 1
"396" 2722 0.963983476161957 45.1864624023438 1 1250 83302.5 1
"397" 2710 10.6430492401123 32.2321090698242 1 NA 331613.5 1
"398" 2415 70.3022155761719 27.4112529754639 0.333333343267441 7.66666698455811 613.333374023438 0.5
"399" 2923 0.191588714718819 34.5700569152832 1 150 3077 1
"400" 2661 2.4187319278717 1.6394989490509 1 NA 332.5 1
"401" 1511 1.02786290645599 11.157205581665 1 150 15155.5 1
"402" 2613 7.38129472732544 24.3422508239746 1 750 88163.5 1
"403" 2112 10.3098030090332 25.6670475006104 1 468.75 41073.5 1
"404" 2122 3.33568406105042 12.658275604248 1 150 4015.5 1
"405" 2960 0.505577266216278 33.6164512634277 1 1250 7311 1
"406" 2466 1.89609956741333 49.6294441223145 1 1006 303677.5 1
"407" 1596 0.608290612697601 7.27250146865845 1 375 4775.5 1
"408" 2710 10.7028903961182 32.1397399902344 1 10000 5872781 1
"409" 1730 1.46068000793457 1.5710654258728 2 1750 48326.5 1
"410" 2952 0.465099632740021 62.834659576416 1 750 2937.5 1
"411" 2652 65.2877426147461 2.56501770019531 1 225 295840 1
"412" 3410 0.655970990657806 29.0322246551514 1 375 3443 1
"413" 1596 0.848707795143127 7.21047973632812 1 1250 10556 1
"414" 2863 2.44870400428772 29.6493911743164 1 112.5 10446 1
"415" 2626 2.77960062026978 37.2283477783203 1 150 2927 1
"416" 2652 65.3818054199219 2.48690629005432 0.644444465637207 60.5777816772461 232098.28125 0.5
"417" 2653 17.4482536315918 6.4071364402771 0.355555564165115 33.4222221374512 128054.2265625 0.5
"418" 2613 7.00991821289062 24.372688293457 1 150 16320.5 1
"419" 2112 10.2354288101196 25.7513904571533 1 150 11977 1
"420" 1596 0.698405027389526 7.31453227996826 2 2575 16914.5 1
"421" 2112 10.0605916976929 25.7625522613525 1 750 57187.5 1
"422" 2960 0.664132058620453 33.5625038146973 1 1250 4816.5 1
"423" 2710 10.6303367614746 32.4368209838867 1 2750 125776.5 1
"424" 2921 2.49662113189697 56.8119659423828 1 750 679.5 1
"425" 2430 2.39768123626709 20.7882633209229 0.857142865657806 64.2857131958008 272.142852783203 0.5
"426" 2464 1.25967633724213 65.7450714111328 0.142857149243355 10.7142858505249 45.3571434020996 0.5
"427" 2112 10.1551856994629 25.7700805664062 1 375 37533 1
"428" 2661 2.53344416618347 1.39356064796448 1 38 1117.5 1
"429" 3130 0.84030294418335 32.6269874572754 1 750 2548 1
"430" 2682 1.63881516456604 17.8036060333252 1 375 6685 1
"431" 2640 9.92255115509033 2.85616779327393 3 285.333343505859 69182.5 1
"432" 2615 2.35274600982666 49.1291465759277 1 2750 16058.5 1
"433" 2682 1.63378775119781 17.8880519866943 1 194.25 17702 1
"434" 1583 5.48197317123413 19.5227203369141 1 150 11881 1
"435" 1583 5.41183710098267 19.4229564666748 2 375 75931 1
"436" 2626 2.82870888710022 37.1898384094238 1 375 4642 1
"437" 1513 0.585724890232086 3.42565727233887 1 750 6085 1
"438" 2640 9.75302314758301 2.65124440193176 1 44 11160 1
"439" 2722 0.866139233112335 45.2271499633789 2 1750 15853 1
"440" 2722 0.93970787525177 45.238037109375 1 750 9990 1
"441" 2310 41.3715553283691 53.3856582641602 2 1250 230193 1
"442" 2640 9.66118907928467 2.69810914993286 1 33 6282 1
"443" 2752 2.12518286705017 0 1 468.75 19251.5 1
"444" 2125 0.733513414859772 13.648138999939 1 150 7883.5 1
"445" 2652 65.2418060302734 2.75388121604919 1 192.33332824707 158427 1
"446" 2112 10.421612739563 25.8927402496338 0.400000005960464 15 495.399993896484 0.25
"447" 3210 0.876554131507874 81.33203125 0.400000005960464 15 495.399993896484 0.25
"448" 2111 2.36738729476929 46.126163482666 0.800000011920929 30 990.799987792969 0.25
"449" 1551 1.31338930130005 7.54460334777832 0.400000005960464 15 495.399993896484 0.25
"450" 1551 1.13441646099091 7.62778377532959 1 375 9519.5 1
"451" 3410 0.434447795152664 28.7761535644531 1 1692 15162.5 1
"452" 2320 11.7291193008423 15.950252532959 2 830.666687011719 183533.5 1
"453" 2613 7.34436750411987 24.3128662109375 1 1500 23653 1
"454" 1551 1.32563519477844 7.47402143478394 1 225 16636.5 1
"455" 2621 1.8709568977356 57.1452331542969 1 225 3715 1
"456" 3430 0.464587956666946 24.9319915771484 1 4487.75 7096.5 1
"457" 2415 70.2836303710938 27.4789295196533 2 635.5 165579 1
"458" 2750 NA 0 0.25 19.3125 1231.375 0.25
"459" 2830 0.807401299476624 12.4427490234375 0.25 19.3125 1231.375 0.25
"460" 3663 1.06018567085266 60.417781829834 0.25 19.3125 1231.375 0.25
"461" 1513 0.582144916057587 3.25363087654114 0.25 19.3125 1231.375 0.25
"462" 2613 7.29520225524902 24.2798633575439 2 2250 16815 1
"463" 1511 0.877339124679565 11.3465909957886 1 375 4592 1
"464" 2413 12.0661067962646 31.8307228088379 1 3122 469422 1
"465" 2630 17.4881935119629 28.6919841766357 1 30.5 412.5 1
"466" 2932 2.44072127342224 31.0693855285645 1 621.333312988281 2721 1
"467" 2640 9.86285400390625 2.8570020198822 1 150 15285 1
"468" 2640 9.62794017791748 2.72369241714478 2 131.25 10431.5 1
"469" 2875 2.54270148277283 37.1101951599121 2 50.3333320617676 2259.5 1
"470" 2626 2.8646354675293 37.0596160888672 1 375 5518.5 1
"471" 1823 2.60565066337585 75.747802734375 1 1416.66662597656 4574 1
"472" 1583 5.27434921264648 19.5171337127686 1 375 10865 1
"473" 2464 1.37101435661316 65.8111572265625 1 368 1333 1
"474" 2640 9.79704093933105 2.79371070861816 1 7 1818 1
"475" 2430 2.56562566757202 20.9474449157715 1 150.33332824707 16394.5 1
"476" 2020 3.7985532283783 23.882984161377 1 395.75 8022.5 1
"477" 2320 11.6986074447632 16.1428852081299 2 686 907318 1
"478" 1511 0.854687333106995 11.197039604187 0.25 8.75 393197 0.25
"479" 3520 0.12896753847599 16.4301433563232 0.25 8.75 393197 0.25
"480" 2626 2.77063322067261 37.0876045227051 0.25 8.75 393197 0.25
"481" 2620 NA 0 0.25 8.75 393197 0.25
"482" 3430 0.740357160568237 24.7933979034424 0.200000002980232 10.3500003814697 31.8000011444092 0.333333343267441
"483" 2112 10.1308889389038 25.5499114990234 0.5 46.875 7451.5 0.5
"484" 2682 1.71353805065155 17.9125022888184 0.5 46.875 7451.5 0.5
"485" 2640 9.93903350830078 2.58686184883118 1 15 7554.5 1
"486" 2626 2.66886472702026 37.262035369873 0.25 8.125 1318.125 0.25
"487" 2620 NA 0 0.25 8.125 1318.125 0.25
"488" 1511 1.05797374248505 11.1246662139893 0.25 8.125 1318.125 0.25
"489" 3520 0.345813632011414 16.1910266876221 0.25 8.125 1318.125 0.25
"490" 2442 0.367556035518646 58.4322662353516 3 16707.666015625 118753 1
"491" 1584 0.569196283817291 12.5849456787109 1 3950 19908.5 1
"492" 1586 0.398421883583069 12.3779621124268 1 205.5 16643.5 1
"493" 2710 10.5896091461182 32.323070526123 1 691.333312988281 96490.5 1
"494" 2415 70.159294128418 27.4201030731201 0.333333343267441 4.83333349227905 1952.33337402344 0.5
"495" 3520 0.189548596739769 16.499885559082 1 4519.66650390625 4607 1
"496" 3130 0.913276076316833 32.5954170227051 1 777 0 1
"497" 2640 9.77140426635742 2.65267419815063 1 NA 559.5 1
"498" 1598 0.739638566970825 6.39184427261353 3 150 55892 1
"499" 1583 5.38066673278809 19.5406093597412 1 124 13031.5 1
"500" 1583 5.14663028717041 19.5170745849609 16 3088.5 443719.5 1
"501" 1597 5.8624324798584 30.858980178833 2 341 49957 1
"502" 2752 2.0991804599762 0 6 4705 7442854 1
"503" 2710 10.6129035949707 32.3109397888184 1 1169.33337402344 76179 1
"504" 2640 9.61075019836426 2.68870878219604 2 71 12339.5 1
"505" 1572 0.648707151412964 9.95371913909912 1 1619 18840 1
"506" 1596 0.610644280910492 7.27314615249634 1 983.333312988281 43203 1
"507" 1531 1.23995244503021 5.84607648849487 1 601 19000.5 1
"508" 1531 1.42658579349518 5.89193105697632 1 525 32709.5 1
"509" 2661 2.53250956535339 1.56617116928101 1 NA 3637.5 1
"510" 1586 0.450872868299484 12.2066316604614 1 271 16071 1
"511" 1586 0.65389621257782 12.3586015701294 1 2 62374.5 1
"512" 2710 10.5936880111694 32.1794052124023 2 3302.33325195312 2592750.5 1
"513" 1586 0.534607470035553 12.3189840316772 5 3350 68540 1
"514" 1572 0.510033428668976 9.95237159729004 1 101 17315 1
"515" 2413 11.9241714477539 31.780252456665 1 129.5 887.5 1
"516" 2640 9.8477725982666 2.80811524391174 1 54 7755.5 1
"517" 2682 1.85903310775757 17.8612155914307 0.200000002980232 NA 0.400000005960464 0.333333343267441
"518" 2640 9.78228855133057 2.72168445587158 0.333333343267441 NA 0.666666686534882 0.333333343267441
"519" 1551 1.40350115299225 7.69805860519409 4 2487 84591.5 1
"520" 2112 10.2580947875977 25.8219966888428 1 397.5 86189.5 1
"521" 3420 0.13648933172226 10.2727451324463 4 316904.5 2282610 1
"522" 2112 10.0592985153198 25.4929103851318 1 247.25 16092.5 1
"523" 2640 9.79703998565674 2.75795483589172 1 337.666656494141 29667 1
"524" 2682 1.64154303073883 17.7047519683838 1 75 5427.5 1
"525" 2626 2.94118809700012 37.1418914794922 2 378 30748.5 1
"526" 2640 9.82944774627686 2.53517079353333 1 NA 10555.5 1
"527" 2640 9.70751571655273 2.5605800151825 1 16 8250 1
"528" 2112 10.2852325439453 25.5236129760742 1 604.25 89843.5 1
"529" 2112 10.2454748153687 25.6704120635986 1 48 3056 1
"530" 2613 7.30163908004761 24.0970268249512 1 167 13269.5 1
"531" 2652 65.0585021972656 2.76052474975586 13 737.333312988281 2127362 1
"532" 2745 17.5433559417725 73.8376922607422 1 1768 18655.5 1
"533" 3150 2.63504886627197 41.2150764465332 1 486 7337 1
"534" 2320 11.8240699768066 16.0273151397705 1 777.75 9801 1
"535" 1589 0.684998512268066 22.3158054351807 1 3766.33325195312 7328.5 1
"536" 1596 0.626773357391357 7.27803611755371 1 1434 8029 1
"537" 1543 0.808315515518188 7.60436391830444 1 NA 38035 1
"538" 1541 2.63845586776733 49.5984764099121 1 552.666687011719 216526.5 1
"539" 2320 11.7829265594482 16.1248836517334 11 284.666656494141 790184.5 1
"540" 3530 0.207976639270782 79.5714416503906 2 19886.333984375 45622.5 1
"541" 2651 45.505916595459 6.69593477249146 2 1123 1725722.5 1
"542" 2811 2.44053435325623 8.42415904998779 1 590.5 94789 1
"543" 3530 0.369426488876343 79.5820693969727 1 890 16609 1
"544" 2320 11.85045337677 16.103588104248 2 444.75 46955 1
"545" 1541 2.80445075035095 49.3823509216309 1 120 66814.5 1
"546" 3162 0.433001607656479 44.8011703491211 2 2 0 1
"547" 3663 1.17271244525909 60.5170593261719 1 2 47216.5 1
"548" 2464 1.51575791835785 65.7262344360352 1 423.666656494141 12046.5 1
"549" 2413 11.7401161193848 31.5876655578613 0.5 201.125 6465.75 0.5
"550" 2040 2.54839611053467 7.3755578994751 3 2168.66674804688 147945 1
"551" 2320 11.7493371963501 16.0702438354492 9 4052.33325195312 6818123.5 1
"552" 3210 0.864085555076599 81.3185043334961 1 2646.33325195312 9172 1
"553" 2221 2.50325083732605 3.40694737434387 1 260 14008.5 1
"554" 2222 0.322381943464279 3.65972328186035 1 825.5 17082.5 1
"555" 2923 0.342395097017288 34.5654144287109 1 60 9621 1
"556" 2221 2.4723002910614 3.2375762462616 1 2.5 1825 1
"557" 2413 11.8517904281616 31.681245803833 3 2661 640378 1
"558" 2413 11.8187284469604 31.8172092437744 1 4 111415.5 0.5
"559" 1542 2.39934587478638 19.4367637634277 1 65 46847.5 1
"560" 1598 0.593792498111725 6.39914274215698 1 722.5 16541.5 1
"561" 2613 7.2637414932251 24.3068218231201 1 244.5 31897 1
"562" 2413 11.8966722488403 31.7501392364502 1 92 3128 1
"563" 2121 1.70383381843567 5.20653915405273 1 58 8435.5 1
"564" 2640 9.78500556945801 2.75144505500793 1 16 1841 1
"565" 1586 0.391554296016693 12.3483972549438 2 9 13401 1
"566" 2414 5.23455715179443 46.3238983154297 0.25 6.4375 10622.125 0.333333343267441
"567" 2464 1.44013917446136 65.746467590332 0.5 12.875 21244.25 0.333333343267441
"568" 2112 10.0011234283447 25.6786785125732 0.25 6.4375 10622.125 0.333333343267441
"569" 2513 0.832463145256042 26.5315551757812 2 2759.75 34565.5 1
"570" 2914 0.409494549036026 39.1149864196777 1 2353.66674804688 17979.5 1
"571" 2464 1.41301810741425 65.6460266113281 1 4324.5 591192 1
"572" 2414 5.50023412704468 46.2309341430664 1 741 29582.5 1
"573" 3162 0.489226460456848 44.8524055480957 1 1918.66662597656 3078.5 1
"574" 1513 0.777194201946259 3.33769416809082 0.125 6.375 4778.5 0.16666667163372
"575" 2020 3.66546320915222 23.6328277587891 0.125 6.375 4778.5 0.16666667163372
"576" 1596 0.831624448299408 7.10728168487549 0.125 6.375 4778.5 0.16666667163372
"577" 2615 2.37953281402588 49.0667533874512 15 2292.66674804688 601101.5 1
"578" 2415 70.2705612182617 27.318904876709 1 4384.75 819928.5 1
"579" 3663 1.07198095321655 60.4238243103027 1 79.6666641235352 60000 1
"580" 2651 45.3358421325684 6.81264877319336 0.272727251052856 0.818181753158569 7869.9541015625 0.25
"581" 2123 2.56301522254944 9.32627391815186 0.181818187236786 0.545454561710358 5246.63671875 0.25
"582" 2710 10.5070266723633 32.4243583679199 0.272727251052856 0.818181753158569 7869.9541015625 0.25
"583" 2111 2.49296450614929 45.9821090698242 3 965 145749 1
"584" 2630 17.6033706665039 28.5924835205078 1 55.5 4100 1
"585" 2521 1.46998131275177 20.5241413116455 1 653.25 12242.5 1
"586" 1571 1.43426644802094 2.82466244697571 1 88.6666641235352 302.5 1
"587" 2121 1.7533974647522 5.15653419494629 1 112.75 42756.5 1
"588" 2640 9.65853881835938 2.60135555267334 1 19 1016 1
"589" 2640 9.73470020294189 2.98102974891663 1 NA 3310 1
"590" 2640 9.84543514251709 2.82325267791748 1 NA 1413 1
"591" 2020 3.59496092796326 23.666633605957 1 987 18571.5 1
"592" 2111 2.47029232978821 45.9439582824707 1 1619.5 297287 1
"593" 2020 3.52872967720032 23.703311920166 2 783.666687011719 3482 1
"594" 2414 5.29133319854736 46.4087715148926 0.25 10.5 178.75 0.333333343267441
"595" 2464 1.40460693836212 65.5930633544922 0.5 21 357.5 0.333333343267441
"596" 2112 10.2849979400635 25.5607986450195 0.25 10.5 178.75 0.333333343267441
"597" 2415 70.2592086791992 27.4237461090088 0.333333343267441 NA 6661.5 0.5
"598" 1589 0.633833587169647 22.4547882080078 1 478.333343505859 8948 1
"599" 1589 0.571609854698181 22.1010684967041 1 146.5 19790 1
"600" 2640 9.88756561279297 2.83979439735413 1 9 1554 1
"601" 2640 10.0068025588989 2.80779314041138 1 NA 1283 1
"602" 2112 10.2332696914673 25.6065483093262 1 506.666656494141 712 1
"603" 2112 10.1743898391724 25.8081150054932 2 NA 98249 1
"604" 2112 10.2527732849121 25.5875263214111 2 1100 70000.5 1
"605" 2640 9.7983341217041 2.74849939346313 1 NA 9353 1
"606" 2630 17.5464553833008 28.3240489959717 1 134 15219.5 1
"607" 2640 9.71524143218994 2.70924305915833 1 NA 6860.5 1
"608" 2121 2.00472736358643 5.2288556098938 1 635.666687011719 69862.5 1
"609" 2112 10.2533254623413 25.7641544342041 6 719 201630.5 1
"610" 2626 2.81307506561279 37.1430511474609 1 213 14581.5 1
"611" 2710 10.6057043075562 32.2175559997559 2 8588 92706.5 1
"612" 1589 0.568641722202301 22.0630950927734 1 899 10953 1
"613" 1513 0.545624554157257 3.18709564208984 3 423 138494 1
"614" 1550 NA 0 1 395 66635 1
"615" 2640 9.85730934143066 2.64936637878418 1 NA 0 1
"616" 1531 1.20570015907288 5.8742527961731 2 573.75 47317 1
"617" 2640 9.85394859313965 2.45787382125854 2 650 46011 1
"618" 2640 9.78398609161377 2.76414275169373 1 NA 3216 1
"619" 2464 1.2935004234314 65.7567291259766 0.5 203.5 129402.25 0.333333343267441
"620" 2112 10.0962190628052 25.7352466583252 0.25 101.75 64701.125 0.333333343267441
"621" 2414 5.232825756073 46.3924446105957 0.25 101.75 64701.125 0.333333343267441
"622" 1588 1.18527007102966 25.1135177612305 1 108.666664123535 13620 1
"623" 2414 5.28295135498047 46.2367553710938 1 397.5 47108.5 1
"624" 2640 9.79079532623291 2.73081851005554 1 466 56504 1
"625" 2112 10.1647443771362 25.7127914428711 3 129.5 90526.5 1
"626" 2320 11.5783290863037 16.2228584289551 1 105.333335876465 39972 1
"627" 2112 9.9457836151123 25.7726593017578 2 NA 76753 1
"628" 1562 7.21802473068237 14.3997039794922 2 611 49069.5 1
"629" 2640 9.76309299468994 2.71599149703979 1 NA 5058 1
"630" 2112 10.1524276733398 25.7011451721191 1 76 7659.5 1
"631" 2320 11.4892482757568 16.2132778167725 1 571 45893.5 1
"632" 2413 11.9257116317749 31.6989936828613 1 36 49906.5 1
"633" 2320 11.740629196167 16.0326728820801 1 115 38355 1
"634" 1531 1.18021714687347 5.97214794158936 1 164.33332824707 44285 1
"635" 1542 2.32226085662842 19.5120639801025 1 2258.5 7279.5 1
"636" 2112 10.0320959091187 25.747615814209 2 116.5 67300 1
"637" 3150 2.44828176498413 41.1343955993652 1 365 7871.5 1
"638" 2122 3.44625973701477 13.0902757644653 1 147 30486 1
"639" 2125 0.553111016750336 13.7047023773193 1 31 2694 1
"640" 2112 9.9637508392334 25.7887516021729 1 85.6666641235352 11346.5 1
"641" 2651 45.512279510498 6.70219612121582 0.818181753158569 NA 301074.125 0.25
"642" 2710 10.7571449279785 32.2590980529785 0.818181753158569 NA 301074.125 0.25
"643" 2123 2.54612374305725 9.44872856140137 0.545454561710358 NA 200716.09375 0.25
"644" 2416 3.05580854415894 27.0834217071533 1 NA 393645 1
"645" 2613 7.29849815368652 24.1440753936768 1 165.66667175293 9884.5 1
"646" 2640 9.87304019927979 2.77661490440369 1 NA 6396.5 1
"647" 2613 7.25648736953735 24.4045333862305 1 269 17728.5 1
"648" 2630 17.4609966278076 28.6916675567627 1 22 449.5 1
"649" 2613 7.4056658744812 24.320104598999 1 207.5 13847.5 1
"650" 2413 11.8269414901733 31.7077369689941 3 257.5 140039.5 1
"651" 2626 2.86919331550598 37.0401611328125 3 252 3684 1
"652" 1551 1.3021674156189 7.51815557479858 1 775.25 46753 1
"653" 2752 2.20144176483154 0 1 688.5 86088.5 1
"654" 2622 1.4247328042984 30.3048763275146 1 3964 23 1
"655" 3210 0.699027478694916 81.4462203979492 1 3300 10017 1
"656" 2640 9.8670129776001 2.72238612174988 1 52.5 19371 1
"657" 2862 0.486748784780502 42.4551658630371 1 175 233.5 1
"658" 3210 0.694003462791443 81.5519409179688 1 3900 7039.5 1
"659" 2710 10.4716148376465 32.2700271606445 1 NA 11210 1
"660" 2112 10.2151489257812 25.6673393249512 1 97.6666641235352 79468.5 1
"661" 2112 10.1473512649536 25.6350269317627 1 152.33332824707 28369.5 1
"662" 2640 9.85619831085205 2.59615612030029 1 NA 1093.5 1
"663" 2125 0.658598363399506 13.6061239242554 1 3 28847.5 1
"664" 2413 11.8801069259644 31.6565971374512 1 210.5 0.5 1
"665" 2626 2.84835386276245 37.1727333068848 2 63 182832 1
"666" 2521 1.28007161617279 20.3260345458984 1 229 3436.5 1
"667" 2112 10.1468524932861 25.6034469604492 1 98.25 16849.5 1
"668" 2470 4.18476724624634 32.7854652404785 1 342 31209.5 1
"669" 2523 0.572885990142822 9.35312080383301 1 110 2567.5 1
"670" 2651 45.7421951293945 6.91125535964966 1 80146 217701.5 1
"671" 3430 0.576366424560547 24.809700012207 0.200000002980232 18.6000003814697 1143.70007324219 0.333333343267441
"672" 2414 5.41753196716309 46.2734107971191 0.25 164.8125 509426.375 0.333333343267441
"673" 2112 10.128363609314 25.819694519043 0.25 164.8125 509426.375 0.333333343267441
"674" 2464 1.36458659172058 65.544921875 0.5 329.625 1018852.75 0.333333343267441
"675" 2744 5.65413331985474 34.5623588562012 2 1009.5 9476 1
"676" 2320 11.6030912399292 15.9235343933105 1 241 526989 1
"677" 2414 5.29434204101562 46.4752769470215 1 68.3333358764648 356313.5 1
"678" 2413 11.9885911941528 31.6875953674316 5 2254.66674804688 680372.5 1
"679" 2122 3.48328948020935 12.8428039550781 1 167 12853 1
"680" 2221 2.37784266471863 3.2016921043396 1 NA 3912 1
"681" 2413 11.8563566207886 31.7628364562988 1 111 1891 1
"682" 2626 2.7347526550293 37.1843147277832 1 153 3203 1
"683" 2112 10.0931348800659 25.7005825042725 1 334.666656494141 188201 1
"684" 2682 1.767005443573 17.9244613647461 2 330.75 31017 1
"685" 2112 10.0862102508545 25.7759685516357 1 76 39909 1
"686" 2613 7.30707454681396 24.2609119415283 1 104 48475.5 1
"687" 2614 3.46038770675659 23.2043361663818 2 363.25 18092 1
"688" 2682 1.63054251670837 17.9570941925049 1 256 27810 1
"689" 2611 8.00978851318359 21.0575294494629 2 145 240911.5 1
"690" 1596 0.696933627128601 7.25790882110596 0.125 6.625 0 0.16666667163372
"691" 1513 0.783824026584625 3.291672706604 0.125 6.625 0 0.16666667163372
"692" 2020 3.61585569381714 23.8416614532471 0.125 6.625 0 0.16666667163372
